Venue,Division,Season,Date,Round,URL,Player,Opponent,First Thrower,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Jack Brownsmead,Oscar King,Second,9,22,WON,45,60,100,85,121,65,9,16,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Oscar King,Jack Brownsmead,Second,10,15,LOST,41,58,75,134,97,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Jack Brownsmead,Oscar King,First,10,17,WON,81,81,134,41,100,64,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Nick Holman,Shaun Francome,First,1,18,LOST,29,140,140,60,100,16,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Shaun Francome,Nick Holman,Second,1,17,WON,121,83,85,60,100,52,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Nick Holman,Shaun Francome,Second,2,17,WON,95,100,100,100,98,8,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Shaun Francome,Nick Holman,First,2,18,LOST,81,55,45,24,100,46,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Nick Holman,Shaun Francome,First,3,19,WON,100,140,41,60,43,77,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Shaun Francome,Nick Holman,Second,3,18,LOST,26,45,77,83,39,26,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Nick Holman,Shaun Francome,Second,4,26,WON,41,60,77,85,81,60,65,28,4,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Shaun Francome,Nick Holman,First,4,27,LOST,38,76,40,85,100,140,0,8,0,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Nick Holman,Shaun Francome,First,5,20,WON,83,115,95,60,40,60,48,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Shaun Francome,Nick Holman,Second,5,18,LOST,78,30,55,43,83,54,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Nick Holman,Shaun Francome,Second,6,20,WON,81,100,81,100,99,0,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Shaun Francome,Nick Holman,First,6,21,LOST,3,43,78,81,36,64,57,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Nick Holman,Shaun Francome,First,7,20,WON,61,60,96,41,140,71,32,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Shaun Francome,Nick Holman,Second,7,18,LOST,60,74,58,45,48,58,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Nick Holman,Shaun Francome,Second,8,16,WON,140,81,100,112,48,20,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Shaun Francome,Nick Holman,First,8,18,LOST,85,55,84,41,121,75,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Nick Holman,Shaun Francome,First,9,15,WON,100,100,100,121,80,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/1WoSy3ccarjX,Shaun Francome,Nick Holman,Second,9,12,LOST,27,60,100,41,,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Paul Upfold,Ryan Payne,Second,1,18,LOST,81,78,24,40,60,42,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Ryan Payne,Paul Upfold,First,1,21,WON,40,125,100,95,15,58,68,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Paul Upfold,Ryan Payne,First,2,21,LOST,100,31,60,45,45,25,137,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Ryan Payne,Paul Upfold,Second,2,20,WON,58,60,100,60,97,95,31,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Paul Upfold,Ryan Payne,Second,3,24,LOST,36,31,35,60,60,31,68,60,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Ryan Payne,Paul Upfold,First,3,25,WON,58,43,36,140,60,76,56,0,32,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Paul Upfold,Ryan Payne,First,4,27,WON,40,60,80,100,30,30,23,41,97,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Ryan Payne,Paul Upfold,Second,4,24,LOST,60,57,41,45,140,44,54,24,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Paul Upfold,Ryan Payne,Second,5,21,LOST,60,92,32,100,100,78,7,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Ryan Payne,Paul Upfold,First,5,23,WON,125,95,81,77,83,20,15,5,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Paul Upfold,Ryan Payne,First,6,24,LOST,40,36,40,40,25,30,60,100,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Ryan Payne,Paul Upfold,Second,6,23,WON,60,100,45,60,58,96,42,40,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Paul Upfold,Ryan Payne,Second,7,25,WON,23,32,79,100,76,43,30,78,40,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Ryan Payne,Paul Upfold,First,7,27,LOST,58,60,79,60,100,71,68,3,0,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Paul Upfold,Ryan Payne,First,8,21,LOST,43,100,36,85,85,82,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Ryan Payne,Paul Upfold,Second,8,21,WON,99,55,96,44,100,43,64,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Paul Upfold,Ryan Payne,Second,9,18,LOST,40,40,81,82,44,121,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Ryan Payne,Paul Upfold,First,9,20,WON,64,45,100,123,87,42,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Paul Upfold,Ryan Payne,First,10,36,LOST,45,30,55,41,55,94,46,43,52,0,30,0,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/KWwoFt5JLawP,Ryan Payne,Paul Upfold,Second,10,36,WON,58,26,100,60,59,100,38,42,2,0,0,16,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,James Willcox,Charlie Green,First,1,21,LOST,60,57,44,56,84,60,81,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,Charlie Green,James Willcox,Second,1,20,WON,96,140,43,30,180,9,3,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,James Willcox,Charlie Green,Second,2,18,LOST,60,60,65,40,40,34,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,Charlie Green,James Willcox,First,2,21,WON,59,60,44,135,100,55,48,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,James Willcox,Charlie Green,First,3,24,WON,41,40,100,40,140,60,40,40,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,Charlie Green,James Willcox,Second,3,21,LOST,60,97,22,100,58,43,85,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,James Willcox,Charlie Green,Second,4,21,LOST,19,96,77,99,18,134,48,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,Charlie Green,James Willcox,First,4,23,WON,41,43,100,60,45,121,43,48,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,James Willcox,Charlie Green,First,5,18,LOST,131,45,30,29,26,40,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,Charlie Green,James Willcox,Second,5,17,WON,140,42,95,180,30,14,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,James Willcox,Charlie Green,Second,6,21,LOST,60,60,121,60,140,50,0,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,Charlie Green,James Willcox,First,6,24,WON,25,62,121,45,43,100,53,52,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,James Willcox,Charlie Green,First,7,19,WON,81,140,82,23,43,92,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,Charlie Green,James Willcox,Second,7,18,LOST,55,100,22,46,45,47,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,James Willcox,Charlie Green,Second,8,21,WON,81,140,64,43,133,30,10,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,Charlie Green,James Willcox,First,8,21,LOST,60,59,100,45,60,99,68,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,James Willcox,Charlie Green,First,9,19,WON,68,81,85,97,62,80,28,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,Charlie Green,James Willcox,Second,9,18,LOST,60,140,43,94,58,66,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,James Willcox,Charlie Green,Second,10,18,LOST,60,52,45,80,100,41,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,Charlie Green,James Willcox,First,10,21,WON,45,140,40,40,100,45,91,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,James Willcox,Charlie Green,First,11,25,WON,43,39,41,76,92,80,65,49,16,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,Charlie Green,James Willcox,Second,11,24,LOST,41,60,44,100,42,58,100,16,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,James Willcox,Charlie Green,Second,12,15,LOST,27,125,59,40,140,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,Charlie Green,James Willcox,First,12,17,WON,60,135,59,134,89,24,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,James Willcox,Charlie Green,First,13,21,WON,60,60,41,85,100,131,24,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,Charlie Green,James Willcox,Second,13,18,LOST,55,46,54,45,60,57,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,James Willcox,Charlie Green,Second,14,21,LOST,140,41,100,78,118,21,0,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/kezLUrnWEIm5,Charlie Green,James Willcox,First,14,23,WON,38,35,100,58,85,49,100,36,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Vbgy8vZW9mf1,Nick Holman,Chris King,Second,1,21,WON,30,100,100,46,59,98,68,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Vbgy8vZW9mf1,Chris King,Nick Holman,First,1,21,LOST,81,40,42,80,38,50,100,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Vbgy8vZW9mf1,Nick Holman,Chris King,First,2,24,WON,15,23,40,83,100,60,26,154,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Vbgy8vZW9mf1,Chris King,Nick Holman,Second,2,21,LOST,57,98,95,43,58,22,103,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Vbgy8vZW9mf1,Nick Holman,Chris King,Second,3,16,WON,60,78,140,100,83,40,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Vbgy8vZW9mf1,Chris King,Nick Holman,First,3,18,LOST,26,52,54,57,21,100,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Vbgy8vZW9mf1,Nick Holman,Chris King,First,4,21,WON,41,140,77,100,7,42,94,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Vbgy8vZW9mf1,Chris King,Nick Holman,Second,4,18,LOST,85,11,98,40,45,140,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Vbgy8vZW9mf1,Nick Holman,Chris King,Second,5,23,WON,81,60,123,60,89,72,0,16,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Vbgy8vZW9mf1,Chris King,Nick Holman,First,5,24,LOST,40,92,29,45,42,83,45,24,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Vbgy8vZW9mf1,Nick Holman,Chris King,First,6,21,WON,100,30,32,100,60,60,119,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Vbgy8vZW9mf1,Chris King,Nick Holman,Second,6,18,LOST,45,26,93,67,27,45,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Vbgy8vZW9mf1,Nick Holman,Chris King,Second,7,19,WON,140,54,83,81,102,9,32,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Vbgy8vZW9mf1,Chris King,Nick Holman,First,7,21,LOST,60,57,82,80,61,43,37,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Vbgy8vZW9mf1,Nick Holman,Chris King,First,8,16,WON,100,95,133,159,0,14,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Vbgy8vZW9mf1,Chris King,Nick Holman,Second,8,15,LOST,16,45,48,60,40,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Matt Cannon,Paul Upfold,Second,1,18,LOST,43,54,63,46,41,36,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Paul Upfold,Matt Cannon,First,1,21,WON,45,100,40,60,118,98,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Matt Cannon,Paul Upfold,First,2,24,WON,60,100,57,121,25,38,34,66,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Paul Upfold,Matt Cannon,Second,2,21,LOST,41,60,46,44,85,50,82,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Matt Cannon,Paul Upfold,Second,3,21,LOST,24,100,44,60,81,60,32,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Paul Upfold,Matt Cannon,First,3,24,WON,140,41,32,40,78,127,23,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Matt Cannon,Paul Upfold,First,4,21,LOST,60,69,100,105,47,80,20,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Paul Upfold,Matt Cannon,Second,4,20,WON,84,63,28,100,52,98,76,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Matt Cannon,Paul Upfold,Second,5,23,WON,121,29,83,44,88,84,42,10,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Paul Upfold,Matt Cannon,First,5,24,LOST,60,81,28,55,100,86,51,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Matt Cannon,Paul Upfold,First,6,24,WON,60,80,31,45,140,45,80,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Paul Upfold,Matt Cannon,Second,6,21,LOST,31,60,21,140,13,28,54,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Matt Cannon,Paul Upfold,Second,7,21,WON,66,60,69,42,85,21,158,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Paul Upfold,Matt Cannon,First,7,21,LOST,39,43,81,43,95,50,95,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Matt Cannon,Paul Upfold,First,8,19,WON,140,58,82,35,65,93,28,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Paul Upfold,Matt Cannon,Second,8,18,LOST,59,100,99,83,85,22,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Matt Cannon,Paul Upfold,Second,9,20,WON,100,177,91,53,50,0,30,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Paul Upfold,Matt Cannon,First,9,21,LOST,11,81,78,67,140,84,30,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Matt Cannon,Paul Upfold,First,10,24,LOST,42,41,100,28,35,85,66,44,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Paul Upfold,Matt Cannon,Second,10,23,WON,82,34,81,60,31,83,88,42,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Matt Cannon,Paul Upfold,Second,11,18,LOST,43,85,60,55,80,25,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Paul Upfold,Matt Cannon,First,11,20,WON,28,180,50,44,83,34,82,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Matt Cannon,Paul Upfold,First,12,20,WON,81,67,85,134,44,50,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Paul Upfold,Matt Cannon,Second,12,18,LOST,45,25,99,42,60,119,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Matt Cannon,Paul Upfold,Second,13,21,LOST,57,27,60,43,33,84,140,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Paul Upfold,Matt Cannon,First,13,22,WON,83,80,41,44,95,120,0,38,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Matt Cannon,Paul Upfold,First,14,18,LOST,124,32,82,43,64,100,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/HcBQSncR468a,Paul Upfold,Matt Cannon,Second,14,18,WON,77,121,41,57,133,72,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shane Edwards,Shaun Francome,First,1,30,LOST,100,24,21,60,56,41,61,86,12,32,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shaun Francome,Shane Edwards,Second,1,29,WON,45,5,40,60,23,43,121,84,40,40,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shane Edwards,Shaun Francome,Second,2,25,WON,140,55,139,95,52,0,10,8,2,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shaun Francome,Shane Edwards,First,2,27,LOST,140,140,45,75,61,10,18,0,6,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shane Edwards,Shaun Francome,First,3,25,WON,60,62,45,96,98,40,81,11,8,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shaun Francome,Shane Edwards,Second,3,24,LOST,174,45,44,21,55,78,32,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shane Edwards,Shaun Francome,Second,4,15,WON,140,85,123,121,32,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shaun Francome,Shane Edwards,First,4,15,LOST,100,24,38,76,59,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shane Edwards,Shaun Francome,First,5,24,WON,43,140,58,85,43,60,52,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shaun Francome,Shane Edwards,Second,5,21,LOST,100,17,40,81,121,26,100,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shane Edwards,Shaun Francome,Second,6,30,LOST,45,48,58,41,79,100,57,65,6,0,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shaun Francome,Shane Edwards,First,6,31,WON,7,55,27,66,39,100,37,61,24,45,40,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shane Edwards,Shaun Francome,First,7,32,WON,37,41,38,24,100,83,75,42,57,0,4,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shaun Francome,Shane Edwards,Second,7,30,LOST,43,45,121,81,41,11,40,59,20,20,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shane Edwards,Shaun Francome,Second,8,18,LOST,121,45,84,50,57,96,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shaun Francome,Shane Edwards,First,8,19,WON,43,81,81,140,35,91,30,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shane Edwards,Shaun Francome,First,9,27,WON,64,85,81,87,84,62,0,19,19,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shaun Francome,Shane Edwards,Second,9,24,LOST,36,95,43,43,140,24,60,40,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shane Edwards,Shaun Francome,Second,10,24,LOST,43,39,59,42,82,81,59,56,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shaun Francome,Shane Edwards,First,10,25,WON,43,41,140,43,41,43,70,44,36,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shane Edwards,Shaun Francome,First,11,21,WON,91,125,26,43,60,60,96,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shaun Francome,Shane Edwards,Second,11,18,LOST,30,81,95,98,41,52,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shane Edwards,Shaun Francome,Second,12,36,LOST,85,58,45,45,40,100,92,27,0,0,5,2,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shaun Francome,Shane Edwards,First,12,37,WON,60,43,13,21,24,22,66,140,74,3,3,16,16,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shane Edwards,Shaun Francome,First,13,33,LOST,39,60,15,100,60,42,47,82,24,21,0,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shaun Francome,Shane Edwards,Second,13,31,WON,85,60,66,85,94,91,10,6,0,0,4,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shane Edwards,Shaun Francome,Second,14,19,WON,40,25,180,58,121,37,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/bc4s6mjJjMZK,Shaun Francome,Shane Edwards,First,14,21,LOST,140,78,28,60,105,74,0,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Oscar King,Ryan Payne,First,1,20,WON,41,85,46,140,85,84,20,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Ryan Payne,Oscar King,Second,1,18,LOST,61,43,45,125,100,59,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Oscar King,Ryan Payne,Second,2,24,LOST,121,140,51,100,49,30,6,0,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Ryan Payne,Oscar King,First,2,27,WON,45,60,84,81,100,55,36,30,10,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Oscar King,Ryan Payne,First,3,21,WON,100,85,100,44,41,81,50,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Ryan Payne,Oscar King,Second,3,18,LOST,62,43,100,40,45,59,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Oscar King,Ryan Payne,Second,4,18,LOST,24,60,140,45,100,64,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Ryan Payne,Oscar King,First,4,19,WON,40,140,56,98,99,48,20,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Oscar King,Ryan Payne,First,5,20,WON,58,60,56,100,100,85,42,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Ryan Payne,Oscar King,Second,5,18,LOST,95,98,47,140,57,16,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Oscar King,Ryan Payne,Second,6,17,WON,60,100,125,180,4,32,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Ryan Payne,Oscar King,First,6,18,LOST,41,60,24,60,100,85,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Oscar King,Ryan Payne,First,7,24,WON,60,40,60,39,138,86,30,48,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Ryan Payne,Oscar King,Second,7,21,LOST,93,85,59,45,59,41,59,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Oscar King,Ryan Payne,Second,8,27,LOST,100,95,43,44,59,60,40,7,23,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Ryan Payne,Oscar King,First,8,29,WON,42,45,44,45,45,98,57,85,0,40,,,,,,
